id,category,legalName,RoadNameAddress,AdministrativeNeighborhood,LegalStatusNeighborhood,telephone
11473,중식,홍짜장,전북 군산시 조촌로 36,조촌동,조촌동,
11472,샤브샤브,등촌샤브칼국수,전북 군산시 조촌로 23,조촌동,조촌동,
11467,일식,황금초밥,전북 군산시 조촌로 168,조촌동,조촌동,063-732-1437
11466,술집,머시기수산회포차,전북 군산시 조촌로 168,조촌동,조촌동,
11465,치킨,신이내린닭 군산조촌점,전북 군산시 조촌로 168,조촌동,조촌동,063-445-2174
11461,카페,베이트리,전북 군산시 조촌로 163-1,조촌동,조촌동,
11450,간식,(유)다음 던킨도너츠 동군산병원점,전북 군산시 조촌로 149,조촌동,조촌동,063-452-9266
11449,퓨전요리,본죽&비빔밥 카페 동군산병원점,전북 군산시 조촌로 149,조촌동,조촌동,
11438,중식,은아반점,전북 군산시 조촌로 115,조촌동,조촌동,063-452-1221
11435,카페,엔제리너스조촌점,전북 군산시 조촌로 111,조촌동,조촌동,063-453-8778
11434,패스트푸드,롯데리아조촌디티점,전북 군산시 조촌로 111,조촌동,조촌동,063-461-0774
11433,카페,라임이즈,전북 군산시 조촌로 110,조촌동,조촌동,
11412,한식,왕궁해물칼국수,전북 군산시 양안로 46,조촌동,조촌동,
11409,한식,일품한우식당,전북 군산시 백릉로 112,조촌동,조촌동,063-442-9252
11401,한식,흥원칡냉면,전북 군산시 조촌5길 57,조촌동,조촌동,063-452-5660
11400,한식,바다마을,전북 군산시 조촌5길 78-6,조촌동,조촌동,063-451-3400
11399,카페,유한회사 미미카페,전북 군산시 조촌5길 74-6,조촌동,조촌동,063-453-0105
11398,중식,허선생짬뽕,전북 군산시 조촌5길 69,조촌동,조촌동,063-912-9090
11397,카페,메이드인태리,전북 군산시 조촌5길 68,조촌동,조촌동,
11394,카페,커피아오로,전북 군산시 조촌4길 22,조촌동,조촌동,063-453-9988
11392,한식,영신옥,전북 군산시 조촌4길 80,조촌동,조촌동,063-452-4092
11391,한식,군산해물찜,전북 군산시 조촌4길,조촌동,조촌동,
11390,치킨,수원왕갈비통닭&찐곱도리식당,전북 군산시 조촌4길 87,조촌동,조촌동,
11388,간식,"카페,열사흘",전북 군산시 조촌4길 78,조촌동,조촌동,
11382,치킨,구어진닭시청점,전북 군산시 조촌4길 37,조촌동,조촌동,
11380,한식,정이가,전북 군산시 조촌4길 36,조촌동,조촌동,063-452-1044
11379,한식,모정김치찌게,전북 군산시 조촌4길 34-4,조촌동,조촌동,063-461-0102
11377,일식,꽃보다초밥,전북 군산시 조촌4길 33-4,조촌동,조촌동,
11376,한식,순이칼국수,전북 군산시 조촌4길 33-4,조촌동,조촌동,
11374,한식,신우2호점 소머리 국밥,전북 군산시 조촌4길 32,조촌동,조촌동,063-452-9896
11373,한식,신우식당2호점소머리국밥,전북 군산시 조촌4길 32,조촌동,조촌동,063-452-9896
11371,한식,오매맛있는족발,전북 군산시 조촌4길 31,조촌동,조촌동,
11370,중식,대영반점,전북 군산시 조촌4길 31,조촌동,조촌동,063-452-0886
11369,한식,또치네삼겹살,전북 군산시 조촌4길 31,조촌동,조촌동,063-453-6505
11367,한식,본가,전북 군산시 조촌4길 30-5,조촌동,조촌동,
11366,샤브샤브,소담촌,전북 군산시 조촌4길 3,조촌동,조촌동,
11364,분식,얌샘김밥 군산시청점,전북 군산시 조촌4길 3,조촌동,조촌동,063-732-3378
11360,일식,오유미당 군산시청점,전북 군산시 조촌4길 3,조촌동,조촌동,063-912-9595
11359,카페,투썸플레이스 군산시청점,전북 군산시 조촌4길 3,조촌동,조촌동,063-451-2320
11357,한식,명동국수,전북 군산시 조촌4길 27,조촌동,조촌동,063-452-5152
11355,한식,나루터,전북 군산시 조촌4길 25,조촌동,조촌동,
11353,중식,군산짬뽕,전북 군산시 조촌4길 24-9,조촌동,조촌동,063-453-3689
11351,한식,군산김치칼국수,전북 군산시 조촌4길 24-4,조촌동,조촌동,063-452-7711
11349,한식,한가네추어탕,전북 군산시 조촌4길 20,조촌동,조촌동,063-453-3322
11348,카페,빽다방 군산시청점,전북 군산시 조촌4길 15,조촌동,조촌동,
11346,카페,에이비씨커피시청점,전북 군산시 조촌4길 13,조촌동,조촌동,063-452-1237
11345,치킨,멕시카나 조촌점,전북 군산시 조촌4길 13,조촌동,조촌동,063-453-7999
11342,한식,죽이야기 시청점,전북 군산시 조촌4길 11,조촌동,조촌동,063-471-6233
11341,카페,숲이야기,전북 군산시 조촌4길 11,조촌동,조촌동,
11337,한식,천리향,전북 군산시 조촌3길 29,조촌동,조촌동,063-452-7272
11336,중식,메이란,전북 군산시 조촌3길 19,조촌동,조촌동,
11335,중식,중화성,전북 군산시 조촌3길 12,조촌동,조촌동,063-451-9000
11332,한식,밥짓는부엌,전북 군산시 조촌2길 30-4,조촌동,조촌동,063-451-7509
11331,한식,풍미정,전북 군산시 조촌2길 24,조촌동,조촌동,063-451-2233
11327,한식,명가람갈비,전북 군산시 조촌2길 46,조촌동,조촌동,063-451-9924
11325,한식,고가네왕족발보쌈,전북 군산시 조촌2길 34,조촌동,조촌동,
11324,한식,영심이푸드,전북 군산시 조촌2길 20,조촌동,조촌동,063-442-8000
11320,뷔페,부흥부폐식당,전북 군산시 양촌1길 38,조촌동,조촌동,063-443-1223
11317,일식,바다애향기,전북 군산시 양안로 82,조촌동,조촌동,
11316,한식,가연,전북 군산시 양안로 51,조촌동,조촌동,
11315,한식,콩뿌리콩나물국밥시청점,전북 군산시 양안로 50-1,조촌동,조촌동,063-451-0631
11314,술집,투다리,전북 군산시 양안로 143,조촌동,조촌동,063-453-9792
11309,간식,파리바게뜨조촌점,전북 군산시 양안로 122,조촌동,조촌동,063-452-0167
11306,음식점,육지&해녀,전북 군산시 양안로 99,조촌동,조촌동,
11304,한식,연탄일번지,전북 군산시 양안로 97,조촌동,조촌동,
11300,한식,가람갈비,전북 군산시 양안로 81,조촌동,조촌동,063-464-8100
11297,한식,햇살마루청둥오리,전북 군산시 양안로 76,조촌동,조촌동,063-451-5291
11295,카페,아프리카커피가게,전북 군산시 양안로 74,조촌동,조촌동,
11294,간식,자유로 베이커리,전북 군산시 양안로 64,조촌동,조촌동,063-451-1379
11289,한식,선미집,전북 군산시 양안로 47,조촌동,조촌동,063-452-5375
11288,한식,다올바지락죽,전북 군산시 양안로 32,조촌동,조촌동,063-452-1612
11287,한식,예술냉면칼국수(시청점),전북 군산시 양안로 32,조촌동,조촌동,
11286,양식,키친후가,전북 군산시 양안로 32,조촌동,조촌동,063-451-1217
11284,카페,라모크커피공장군산점,전북 군산시 양안로 19,조촌동,조촌동,
11283,한식,가로수식당,전북 군산시 양안로 19,조촌동,조촌동,
11282,양식,피자스쿨 군산조촌점,전북 군산시 양안로 147,조촌동,조촌동,
11276,분식,분식시간,전북 군산시 양안로 137,조촌동,조촌동,063-451-0739
11272,간식,빵바구니,전북 군산시 양안로 137,조촌동,조촌동,063-451-0855
11264,치킨,멕시칸치킨,전북 군산시 양안로 122,조촌동,조촌동,
11259,분식,다사랑분식,전북 군산시 양안로 117,조촌동,조촌동,063-451-5209
11258,술집,해바라기가맥,전북 군산시 양안로 107,조촌동,조촌동,
11257,양식,베테랑생돈까스앤커피,전북 군산시 양안로 103-1,조촌동,조촌동,063-452-5582
11256,양식,피자나라치킨공주 군산조촌점,전북 군산시 양안로 103,조촌동,조촌동,063-454-8115
11255,한식,정석통바베큐족구이,전북 군산시 양안로 103,조촌동,조촌동,063-452-3434
11253,분식,스쿨푸드 군산점,전북 군산시 양안3길 22,조촌동,조촌동,
11249,한식,토속해장국,전북 군산시 신촌2길 8-2,조촌동,조촌동,063-452-5388
11248,한식,소머리국밥과돈까스,전북 군산시 신촌2길 7-7,조촌동,조촌동,
11246,한식,몽실정,전북 군산시 신촌2길 4-6,조촌동,조촌동,063-453-8184
11245,한식,최가네식당,전북 군산시 신촌2길 4-3,조촌동,조촌동,
11244,한식,신선옥,전북 군산시 신촌2길 8-4,조촌동,조촌동,
11235,일식,오마이카츠 군산시청점,전북 군산시 시청로 8-6,조촌동,조촌동,
11234,한식,윤씨네해장국,전북 군산시 시청로 29,조촌동,조촌동,063-445-8361
11228,카페,군산장애인종합복지관 운영 꿈앤카페,전북 군산시 시청로 17,조촌동,조촌동,063-466-7981
11227,카페,아프리카커피초콜릿군산시청점,전북 군산시 시청로 16,조촌동,조촌동,063-452-1543
11225,한식,미가옥,전북 군산시 시청로 10,조촌동,조촌동,063-452-0905
11217,한식,현대곱창,전북 군산시 부골2길 49,조촌동,조촌동,
11215,양식,피자굼터,전북 군산시 부골2길 52,조촌동,조촌동,063-453-9494
11211,한식,찜탕명가,전북 군산시 부골2길 50,조촌동,조촌동,063-453-0103
11210,술집,마실호프,전북 군산시 부골2길 49,조촌동,조촌동,
11209,한식,동군산삼겹,전북 군산시 부골2길 49,조촌동,조촌동,
11208,한식,길포차,전북 군산시 부골2길 47-6,조촌동,조촌동,063-451-7658
11207,술집,(유)디앤제이유통,전북 군산시 부골2길 47-6,조촌동,조촌동,063-452-9258
11206,한식,솥뚜껑일번지,전북 군산시 부골2길 47-4,조촌동,조촌동,063-451-1131
11205,한식,두찜 군산조촌점,전북 군산시 부골2길 47-11,조촌동,조촌동,063-453-5678
11204,술집,엘배강,전북 군산시 부골2길 47-11,조촌동,조촌동,
11202,양식,리에또쿠치나,전북 군산시 부골2길 39,조촌동,조촌동,063-451-8817
11197,중식,자장면시키신분,전북 군산시 부골2길 14-12,조촌동,조촌동,063-452-8277
11191,술집,짠,전북 군산시 부골1길 39,조촌동,조촌동,
11189,한식,시루향기 조촌점,전북 군산시 부골1길 1,조촌동,조촌동,063-451-9922
11187,중식,장강,전북 군산시 법원로 89,조촌동,조촌동,063-453-8846
11186,한식,진수성찬,전북 군산시 법원로 17,조촌동,조촌동,
11185,한식,서민옥,전북 군산시 법원로 98,조촌동,조촌동,
11184,카페,카페아몬드,전북 군산시 법원로 86,조촌동,조촌동,
11181,카페,더리터 군산법원점,전북 군산시 법원로 63,조촌동,조촌동,063-732-0929
11178,카페,웨이브(Wave),전북 군산시 법원로 57,조촌동,조촌동,
11170,카페,리오보,전북 군산시 법원로 35,조촌동,조촌동,063-452-0722
11169,한식,거목아리랑,전북 군산시 법원로 20,조촌동,조촌동,
11164,한식,주식회사 더본조촌,전북 군산시 번영로 151,조촌동,조촌동,063-451-6111
11161,카페,카페푸른초장,전북 군산시 번영로 203,조촌동,조촌동,
11151,한식,진나루해장국,전북 군산시 번영로 173,조촌동,조촌동,
11141,한식,군산순대국밥,전북 군산시 백릉안5길 13,조촌동,조촌동,063-451-0871
11128,한식,연정가든,전북 군산시 백릉로 99-5,조촌동,조촌동,063-446-4719
11125,간식,펀펀케이크,전북 군산시 백릉로 94,조촌동,조촌동,
11123,식품판매,지호식당,전북 군산시 백릉로 89,조촌동,조촌동,063-910-6555
11116,한식,우리밥상,전북 군산시 백릉로 76,조촌동,조촌동,063-451-5033
11113,카페,눈카페,전북 군산시 백릉로 71,조촌동,조촌동,
11104,치킨,비에이치씨조촌점,전북 군산시 백릉로 56,조촌동,조촌동,
11102,간식,바게뜨과자점,전북 군산시 백릉로 46,조촌동,조촌동,063-445-7803
11098,분식,훈짱 왕만두,전북 군산시 백릉로 36,조촌동,조촌동,063-445-2629
11097,음식점,코코수산,전북 군산시 백릉로 222,조촌동,조촌동,063-466-8809
11091,분식,누나네호떡,전북 군산시 백릉로 203,조촌동,조촌동,
11087,한식,최종희부뚜막디오션점,전북 군산시 백릉로 198,조촌동,조촌동,
11078,음식점,맛있는 김밥,전북 군산시 백릉로 162,조촌동,조촌동,063-451-6247
11076,한식,장인족발,전북 군산시 백릉로 162,조촌동,조촌동,
11071,카페,하이이(HYEE),전북 군산시 백릉로 151,조촌동,조촌동,
11070,분식,바삭분식,전북 군산시 백릉로 151,조촌동,조촌동,
11068,한식,호돌이해물등뼈짐,전북 군산시 백릉로 151,조촌동,조촌동,063-442-6665
11060,치킨,다사랑치킨 조촌점,전북 군산시 백릉로 124-7,조촌동,조촌동,063-452-0505
11056,한식,대로식당,전북 군산시 백릉로 118,조촌동,조촌동,
11055,식품판매,집밥진수성찬,전북 군산시 백릉로 116-1,조촌동,조촌동,063-912-9611
11054,치킨,충만치킨 조촌점,전북 군산시 백릉로 114-1,조촌동,조촌동,063-451-9279
11048,카페,소담,전북 군산시 백릉로 102,조촌동,조촌동,
11047,일식,새우랑소바랑,전북 군산시 백릉로 102,조촌동,조촌동,
11038,카페,벌크커피 조촌점,전북 군산시 궁포안2길 27,조촌동,조촌동,
11035,아시아음식,포메인 군산점,전북 군산시 궁포안2길 27,조촌동,조촌동,
11034,분식,청년다방 조촌점,전북 군산시 궁포안2길 27,조촌동,조촌동,
11028,카페,카페드롭탑 키움병원점,전북 군산시 궁포안2길 24,조촌동,조촌동,
11027,술집,생활맥주,전북 군산시 궁포안2길 20,조촌동,조촌동,
11026,중식,단성무이,전북 군산시 궁포안2길 20,조촌동,조촌동,
11021,한식,무쏘무한리필군산조촌점,전북 군산시 궁포3로 7,조촌동,조촌동,063-453-9292
11020,음식점,고기에마음을담다,전북 군산시 궁포3로 7,조촌동,조촌동,
11019,치킨,비에이치씨(BHC)롯데몰점,전북 군산시 궁포3로 7,조촌동,조촌동,
11018,술집,부라보맥주 군산조촌점,전북 군산시 궁포3로 7,조촌동,조촌동,063-442-5909
11017,한식,육회먹은 연어,전북 군산시 궁포3로 7,조촌동,조촌동,063-446-9059
11016,양식,다온's Bistro,전북 군산시 궁포3로 7,조촌동,조촌동,063-445-8054
11004,퓨전요리,본죽앤비빔밥cafe군산디오션점,전북 군산시 궁포3로 5,조촌동,조촌동,063-452-1400
10995,간식,뚜레쥬르 군산디오션점,전북 군산시 궁포3로 14,조촌동,조촌동,
10994,간식,이삭토스트 디오션점,전북 군산시 궁포3로 14,조촌동,조촌동,
10992,일식,연초밥,전북 군산시 궁포3로 14,조촌동,조촌동,063-443-3456
10991,일식,유부공방 군산점,전북 군산시 궁포3로 14,조촌동,조촌동,
10990,양식,유로코피자군산점,전북 군산시 궁포3로 14,조촌동,조촌동,063-445-1010
10989,분식,신전떡볶이 조촌점,전북 군산시 궁포3로 14,조촌동,조촌동,063-911-8977
10988,카페,더리터 군산디오션점,전북 군산시 궁포3로 14,조촌동,조촌동,063-912-9319
10987,일식,용우동 디오션시티점,전북 군산시 궁포3로 14,조촌동,조촌동,
