Column,id,legalName,category,RoadNameAddress,AdministrativeNeighborhood,LegalStatusNeighborhood,telephone
296,11566,서심세꼬시,음식점업,전라북도 군산시 진포로 155,조촌동,조촌동,
297,11565,이화식당,음식점업,전라북도 군산시 진포로 155,조촌동,조촌동,634424469
298,11564,서해칼국수,음식점업,전라북도 군산시 진포로 155,조촌동,조촌동,
299,11563,왕돈까스,음식점업,전라북도 군산시 조촌안5길 73,조촌동,조촌동,634528280
300,11560,대청마루 조촌점(시청),음식점업,전라북도 군산시 조촌안5길 68,조촌동,조촌동,
301,11557,오성산생삼겹,음식점업,전라북도 군산시 조촌안4길20,조촌동,조촌동,
302,11549,군산옥,음식점업,전라북도 군산시 조촌안3길25,조촌동,조촌동,634521340
303,11547,뿡이네,음식점업,전라북도 군산시 조촌안3길 26,조촌동,조촌동,
304,11542,외갓집족발 조촌점,음식점업,전라북도 군산시 조촌안3길 19,조촌동,조촌동,634529997
305,11540,이가매생이수제비칼국수,음식점업,전라북도 군산시 조촌안3길 19,조촌동,조촌동,634510208
306,11538,추억의연탄갈비,음식점업,전라북도 군산시 조촌안3길 16 ,조촌동,조촌동,
307,11537,호식이두마리치킨 조촌경암점,음식점업,전라북도 군산시 조촌안3길 15,조촌동,조촌동,
308,11530,포엠커피,음식점업,전라북도 군산시 조촌안2길 18,조촌동,조촌동,
309,11527,힐링타임,음식점업,전라북도 군산시 조촌안1길 22,조촌동,조촌동,634651937
310,11526,카페 속초,음식점업,전라북도 군산시 조촌안1길 22,조촌동,조촌동,
311,11523,커피콩볶는샌드위치(군산시청점),음식점업,전라북도 군산시 조촌안1길 19,조촌동,조촌동,634534455
312,11520,일등동태찌개와 낙지볶음,음식점업,전라북도 군산시 조촌안1길 14,조촌동,조촌동,634511125
313,11513,육대장군산시청점,음식점업,전라북도 군산시 조촌로38,조촌동,조촌동,634529973
314,11506,임실치즈피자,음식점업,전라북도 군산시 조촌로105,조촌동,조촌동,634520019
315,11502,스마일꽈배기,음식점업,전라북도 군산시 조촌로 90,조촌동,조촌동,
316,11501,불 만난 스테이크,음식점업,전라북도 군산시 조촌로 90,조촌동,조촌동,639109103
317,11498,노랑통닭 군산조촌점,음식점업,전라북도 군산시 조촌로 86,조촌동,조촌동,634522527
318,11494,고우담본점,음식점업,전라북도 군산시 조촌로 82,조촌동,조촌동,634525999
319,11492,르빵메종,음식점업,전라북도 군산시 조촌로 79,조촌동,조촌동,634513200
320,11489,오병이어,음식점업,전라북도 군산시 조촌로 74,조촌동,조촌동,
321,11486,위대한 푸드,음식점업,전라북도 군산시 조촌로 66,조촌동,조촌동,634534222
322,11483,닥엔돈스 군산조촌점,음식점업,전라북도 군산시 조촌로 57,조촌동,조촌동,634529282
323,11480,알찬김밥,음식점업,전라북도 군산시 조촌로 48,조촌동,조촌동,
324,11474,인생설렁탕 군산시청점,음식점업,전라북도 군산시 조촌로 36,조촌동,조촌동,634510991
325,11473,홍짜장,음식점업,전라북도 군산시 조촌로 36,조촌동,조촌동,
326,11472,등촌샤브칼국수,음식점업,전라북도 군산시 조촌로 23,조촌동,조촌동,
327,11467,황금초밥,음식점업,전라북도 군산시 조촌로 168,조촌동,조촌동,637321437
328,11466,머시기수산회포차,음식점업,전라북도 군산시 조촌로 168,조촌동,조촌동,
329,11465,신이내린닭 군산조촌점,음식점업,전라북도 군산시 조촌로 168,조촌동,조촌동,634452174
330,11461,베이트리,음식점업,전라북도 군산시 조촌로 163-1,조촌동,조촌동,
331,11450,(유)다음 던킨도너츠 동군산병원점,음식점업,전라북도 군산시 조촌로 149 ,조촌동,조촌동,634529266
332,11449,본죽&비빔밥 카페 동군산병원점,음식점업,전라북도 군산시 조촌로 149,조촌동,조촌동,
333,11438,은아반점,음식점업,전라북도 군산시 조촌로 115,조촌동,조촌동,634521221
334,11435,엔제리너스조촌점,음식점업,전라북도 군산시 조촌로 111,조촌동,조촌동,634538778
335,11434,롯데리아조촌디티점,음식점업,전라북도 군산시 조촌로 111,조촌동,조촌동,634610774
336,11433,라임이즈,음식점업,전라북도 군산시 조촌로 110,조촌동,조촌동,
337,11412,왕궁해물칼국수,음식점업,전라북도 군산시 조촌동 752-7,조촌동,조촌동,
338,11409,일품한우식당,음식점업,전라북도 군산시 조촌동 733-5,조촌동,조촌동,634429252
339,11401,흥원칡냉면,음식점업,전라북도 군산시 조촌5길57,조촌동,조촌동,634525660
340,11400,바다마을,음식점업,전라북도 군산시 조촌5길 78-6,조촌동,조촌동,634513400
341,11399,유한회사 미미카페,음식점업,전라북도 군산시 조촌5길 74-6,조촌동,조촌동,634530105
342,11398,허선생짬뽕,음식점업,전라북도 군산시 조촌5길 69,조촌동,조촌동,639129090
343,11397,메이드인태리,음식점업,전라북도 군산시 조촌5길 68,조촌동,조촌동,
344,11394,커피아오로,음식점업,전라북도 군산시 조촌4길22,조촌동,조촌동,634539988
345,11392,영신옥,음식점업,전라북도 군산시 조촌4길. 80,조촌동,조촌동,634524092
346,11391,군산해물찜,음식점업,전라북도 군산시 조촌4길),조촌동,조촌동,
347,11390,수원왕갈비통닭&찐곱도리식당,음식점업,전라북도 군산시 조촌4길 87,조촌동,조촌동,
348,11388,"카페,열사흘",음식점업,전라북도 군산시 조촌4길 78,조촌동,조촌동,
349,11382,구어진닭시청점,음식점업,전라북도 군산시 조촌4길 37,조촌동,조촌동,
350,11380,정이가,음식점업,전라북도 군산시 조촌4길 36,조촌동,조촌동,634521044
351,11379,모정김치찌게,음식점업,전라북도 군산시 조촌4길 34-4,조촌동,조촌동,634610102
352,11378,제이피케이푸드,음식점업,전라북도 군산시 조촌4길 34 ,조촌동,조촌동,634511002
353,11377,꽃보다초밥,음식점업,전라북도 군산시 조촌4길 33-4,조촌동,조촌동,
354,11376,순이칼국수,음식점업,전라북도 군산시 조촌4길 33-4,조촌동,조촌동,
355,11374,신우2호점 소머리 국밥,음식점업,전라북도 군산시 조촌4길 32,조촌동,조촌동,634529896
356,11373,신우식당2호점소머리국밥,음식점업,전라북도 군산시 조촌4길 32,조촌동,조촌동,634529896
357,11371,오매맛있는족발,음식점업,전라북도 군산시 조촌4길 31,조촌동,조촌동,
358,11370,대영반점,음식점업,전라북도 군산시 조촌4길 31,조촌동,조촌동,634520886
359,11369,또치네삼겹살,음식점업,전라북도 군산시 조촌4길 31,조촌동,조촌동,634536505
360,11367,본가,음식점업,전라북도 군산시 조촌4길 30-5,조촌동,조촌동,
361,11366,소담촌,음식점업,전라북도 군산시 조촌4길 3,조촌동,조촌동,
362,11364,얌샘김밥 군산시청점,음식점업,전라북도 군산시 조촌4길 3,조촌동,조촌동,637323378
363,11360,오유미당 군산시청점,음식점업,전라북도 군산시 조촌4길 3,조촌동,조촌동,639129595
364,11359,투썸플레이스 군산시청점,음식점업,전라북도 군산시 조촌4길 3,조촌동,조촌동,634512320
365,11357,명동국수,음식점업,전라북도 군산시 조촌4길 27,조촌동,조촌동,634525152
366,11355,나루터,음식점업,전라북도 군산시 조촌4길 25,조촌동,조촌동,
367,11353,군산짬뽕,음식점업,전라북도 군산시 조촌4길 24-9,조촌동,조촌동,634533689
368,11351,군산김치칼국수,음식점업,전라북도 군산시 조촌4길 24-4 ,조촌동,조촌동,634527711
369,11349,한가네추어탕,음식점업,전라북도 군산시 조촌4길 20,조촌동,조촌동,634533322
370,11348,빽다방 군산시청점,음식점업,전라북도 군산시 조촌4길 15,조촌동,조촌동,
371,11346,에이비씨커피시청점,음식점업,전라북도 군산시 조촌4길 13,조촌동,조촌동,634521237
372,11345,멕시카나 조촌점,음식점업,전라북도 군산시 조촌4길 13,조촌동,조촌동,634537999
373,11342,죽이야기 시청점,음식점업,전라북도 군산시 조촌4길 11,조촌동,조촌동,634716233
374,11341,숲이야기,음식점업,전라북도 군산시 조촌4길 11,조촌동,조촌동,
375,11337,천리향,음식점업,전라북도 군산시 조촌3길 29 ,조촌동,조촌동,634527272
376,11336,메이란,음식점업,전라북도 군산시 조촌3길 19,조촌동,조촌동,
377,11335,중화성,음식점업,전라북도 군산시 조촌3길 12,조촌동,조촌동,634519000
378,11332,밥짓는부엌,음식점업,전라북도 군산시 조촌2길30-4,조촌동,조촌동,634517509
379,11331,풍미정,음식점업,전라북도 군산시 조촌2길24,조촌동,조촌동,634512233
380,11327,명가람갈비,음식점업,전라북도 군산시 조촌2길 46,조촌동,조촌동,634519924
381,11325,고가네왕족발보쌈,음식점업,전라북도 군산시 조촌2길 34,조촌동,조촌동,
382,11324,영심이푸드,음식점업,전라북도 군산시 조촌2길 20,조촌동,조촌동,634428000
383,11320,부흥부폐식당,음식점업,전라북도 군산시 양촌1길 38,조촌동,조촌동,634431223
384,11317,바다애향기,음식점업,전라북도 군산시 양안로82,조촌동,조촌동,
385,11316,가연,음식점업,전라북도 군산시 양안로51,조촌동,조촌동,
386,11315,콩뿌리콩나물국밥시청점,음식점업,전라북도 군산시 양안로50-1,조촌동,조촌동,634510631
387,11314,투다리,음식점업,전라북도 군산시 양안로143,조촌동,조촌동,634539792
388,11309,파리바게뜨조촌점,음식점업,전라북도 군산시 양안로122,조촌동,조촌동,634520167
389,11306,육지&해녀,음식점업,전라북도 군산시 양안로 99,조촌동,조촌동,
390,11304,연탄일번지,음식점업,전라북도 군산시 양안로 97,조촌동,조촌동,
391,11300,가람갈비,음식점업,전라북도 군산시 양안로 81,조촌동,조촌동,634648100
392,11297,햇살마루청둥오리,음식점업,전라북도 군산시 양안로 76,조촌동,조촌동,634515291
393,11295,아프리카커피가게,음식점업,전라북도 군산시 양안로 74,조촌동,조촌동,
394,11294,자유로 베이커리,음식점업,전라북도 군산시 양안로 64,조촌동,조촌동,634511379
395,11289,선미집,음식점업,전라북도 군산시 양안로 47,조촌동,조촌동,634525375
396,11288,다올바지락죽,음식점업,전라북도 군산시 양안로 32,조촌동,조촌동,634521612
397,11287,예술냉면칼국수(시청점),음식점업,전라북도 군산시 양안로 32,조촌동,조촌동,
398,11286,키친후가,음식점업,전라북도 군산시 양안로 32,조촌동,조촌동,634511217
399,11284,라모크커피공장군산점,음식점업,전라북도 군산시 양안로 19,조촌동,조촌동,
400,11283,가로수식당,음식점업,전라북도 군산시 양안로 19,조촌동,조촌동,
401,11282,피자스쿨 군산조촌점,음식점업,전라북도 군산시 양안로 147,조촌동,조촌동,
402,11276,분식시간,음식점업,전라북도 군산시 양안로 137,조촌동,조촌동,634510739
403,11272,빵바구니,음식점업,전라북도 군산시 양안로 137,조촌동,조촌동,634510855
404,11264,멕시칸치킨,음식점업,전라북도 군산시 양안로 122,조촌동,조촌동,
405,11259,다사랑분식,음식점업,전라북도 군산시 양안로 117,조촌동,조촌동,634515209
406,11258,해바라기가맥,음식점업,전라북도 군산시 양안로 107 ,조촌동,조촌동,
407,11257,베테랑생돈까스앤커피,음식점업,전라북도 군산시 양안로 103-1,조촌동,조촌동,634525582
408,11256,피자나라치킨공주 군산조촌점,음식점업,전라북도 군산시 양안로 103,조촌동,조촌동,634548115
409,11255,정석통바베큐족구이,음식점업,전라북도 군산시 양안로 103,조촌동,조촌동,634523434
410,11253,스쿨푸드 군산점,음식점업,전라북도 군산시 양안3길 22,조촌동,조촌동,
411,11249,토속해장국,음식점업,전라북도 군산시 신촌2길8-2,조촌동,조촌동,634525388
412,11248,소머리국밥과돈까스,음식점업,전라북도 군산시 신촌2길7-7,조촌동,조촌동,
413,11246,몽실정,음식점업,전라북도 군산시 신촌2길4-6,조촌동,조촌동,634538184
414,11245,최가네식당,음식점업,전라북도 군산시 신촌2길4-3,조촌동,조촌동,
415,11244,신선옥,음식점업,전라북도 군산시 신촌2길 8-4,조촌동,조촌동,
416,11235,오마이카츠 군산시청점,음식점업,전라북도 군산시 시청로 8-6,조촌동,조촌동,
417,11234,윤씨네해장국,음식점업,전라북도 군산시 시청로 29),조촌동,조촌동,634458361
418,11228,군산장애인종합복지관 운영 꿈앤카페,음식점업,전라북도 군산시 시청로 17,조촌동,조촌동,634667981
419,11227,아프리카커피초콜릿군산시청점,음식점업,전라북도 군산시 시청로 16,조촌동,조촌동,634521543
420,11225,미가옥,음식점업,전라북도 군산시 시청로 10,조촌동,조촌동,634520905
421,11217,현대곱창,음식점업,전라북도 군산시 부골2길49,조촌동,조촌동,
422,11215,피자굼터,음식점업,전라북도 군산시 부골2길 52,조촌동,조촌동,634539494
423,11211,찜탕명가,음식점업,전라북도 군산시 부골2길 50,조촌동,조촌동,634530103
